id,kategori,context,input_raw,output_formal
EML0062,lamaran,email_lamaran,dear hrd saya ingin melamar posisi digital marketing mohon informasinya,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0063,lamaran,email_lamaran,dear hrd saya ingin melamar posisi digital marketing terima kasih,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0064,lamaran,email_lamaran,dear hrd saya ingin melamar posisi digital marketing sebagai bahan pertimbangan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0065,lamaran,email_lamaran,dear hrd saya ingin melamar posisi digital marketing apabila berkenan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0066,lamaran,email_lamaran,dear hrd saya ingin melamar posisi digital marketing mohon izin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0067,lamaran,email_lamaran,halo bapak ibu saya ingin melamar posisi digital marketing,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0068,lamaran,email_lamaran,halo bapak ibu saya ingin melamar posisi digital marketing mohon informasinya,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0069,lamaran,email_lamaran,halo bapak ibu saya ingin melamar posisi digital marketing terima kasih,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0070,lamaran,email_lamaran,halo bapak ibu saya ingin melamar posisi digital marketing sebagai bahan pertimbangan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0071,lamaran,email_lamaran,halo bapak ibu saya ingin melamar posisi digital marketing apabila berkenan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0072,lamaran,email_lamaran,halo bapak ibu saya ingin melamar posisi digital marketing mohon izin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Digital Marketing."
EML0073,lamaran,email_lamaran,saya ingin mengajukan lamaran untuk posisi admin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0074,lamaran,email_lamaran,saya ingin mengajukan lamaran untuk posisi admin mohon informasinya,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0075,lamaran,email_lamaran,saya ingin mengajukan lamaran untuk posisi admin terima kasih,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0076,lamaran,email_lamaran,saya ingin mengajukan lamaran untuk posisi admin sebagai bahan pertimbangan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0077,lamaran,email_lamaran,saya ingin mengajukan lamaran untuk posisi admin apabila berkenan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0078,lamaran,email_lamaran,saya ingin mengajukan lamaran untuk posisi admin mohon izin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0079,lamaran,email_lamaran,selamat pagi saya ingin mengajukan lamaran untuk posisi admin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0080,lamaran,email_lamaran,selamat pagi saya ingin mengajukan lamaran untuk posisi admin mohon informasinya,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0081,lamaran,email_lamaran,selamat pagi saya ingin mengajukan lamaran untuk posisi admin terima kasih,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0082,lamaran,email_lamaran,selamat pagi saya ingin mengajukan lamaran untuk posisi admin sebagai bahan pertimbangan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0083,lamaran,email_lamaran,selamat pagi saya ingin mengajukan lamaran untuk posisi admin apabila berkenan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0084,lamaran,email_lamaran,selamat pagi saya ingin mengajukan lamaran untuk posisi admin mohon izin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0085,lamaran,email_lamaran,selamat siang saya ingin mengajukan lamaran untuk posisi admin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0086,lamaran,email_lamaran,selamat siang saya ingin mengajukan lamaran untuk posisi admin mohon informasinya,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0087,lamaran,email_lamaran,selamat siang saya ingin mengajukan lamaran untuk posisi admin terima kasih,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0088,lamaran,email_lamaran,selamat siang saya ingin mengajukan lamaran untuk posisi admin sebagai bahan pertimbangan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0089,lamaran,email_lamaran,selamat siang saya ingin mengajukan lamaran untuk posisi admin apabila berkenan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0090,lamaran,email_lamaran,selamat siang saya ingin mengajukan lamaran untuk posisi admin mohon izin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0091,lamaran,email_lamaran,kepada yth saya ingin mengajukan lamaran untuk posisi admin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0092,lamaran,email_lamaran,kepada yth saya ingin mengajukan lamaran untuk posisi admin mohon informasinya,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0093,lamaran,email_lamaran,kepada yth saya ingin mengajukan lamaran untuk posisi admin terima kasih,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0094,lamaran,email_lamaran,kepada yth saya ingin mengajukan lamaran untuk posisi admin sebagai bahan pertimbangan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0095,lamaran,email_lamaran,kepada yth saya ingin mengajukan lamaran untuk posisi admin apabila berkenan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0096,lamaran,email_lamaran,kepada yth saya ingin mengajukan lamaran untuk posisi admin mohon izin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0097,lamaran,email_lamaran,dear hrd saya ingin mengajukan lamaran untuk posisi admin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0098,lamaran,email_lamaran,dear hrd saya ingin mengajukan lamaran untuk posisi admin mohon informasinya,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0099,lamaran,email_lamaran,dear hrd saya ingin mengajukan lamaran untuk posisi admin terima kasih,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0100,lamaran,email_lamaran,dear hrd saya ingin mengajukan lamaran untuk posisi admin sebagai bahan pertimbangan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0101,lamaran,email_lamaran,dear hrd saya ingin mengajukan lamaran untuk posisi admin apabila berkenan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0102,lamaran,email_lamaran,dear hrd saya ingin mengajukan lamaran untuk posisi admin mohon izin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0103,lamaran,email_lamaran,halo bapak ibu saya ingin mengajukan lamaran untuk posisi admin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0104,lamaran,email_lamaran,halo bapak ibu saya ingin mengajukan lamaran untuk posisi admin mohon informasinya,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0105,lamaran,email_lamaran,halo bapak ibu saya ingin mengajukan lamaran untuk posisi admin terima kasih,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0106,lamaran,email_lamaran,halo bapak ibu saya ingin mengajukan lamaran untuk posisi admin sebagai bahan pertimbangan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0107,lamaran,email_lamaran,halo bapak ibu saya ingin mengajukan lamaran untuk posisi admin apabila berkenan,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0108,lamaran,email_lamaran,halo bapak ibu saya ingin mengajukan lamaran untuk posisi admin mohon izin,"Dengan hormat, saya bermaksud mengajukan lamaran untuk posisi Admin."
EML0109,kirim_cv,email_lamaran,saya ingin mengirim cv dan portofolio,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0110,kirim_cv,email_lamaran,saya ingin mengirim cv dan portofolio mohon informasinya,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0111,kirim_cv,email_lamaran,saya ingin mengirim cv dan portofolio terima kasih,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0112,kirim_cv,email_lamaran,saya ingin mengirim cv dan portofolio sebagai bahan pertimbangan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0113,kirim_cv,email_lamaran,saya ingin mengirim cv dan portofolio apabila berkenan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0114,kirim_cv,email_lamaran,saya ingin mengirim cv dan portofolio mohon izin,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0115,kirim_cv,email_lamaran,selamat pagi saya ingin mengirim cv dan portofolio,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0116,kirim_cv,email_lamaran,selamat pagi saya ingin mengirim cv dan portofolio mohon informasinya,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0117,kirim_cv,email_lamaran,selamat pagi saya ingin mengirim cv dan portofolio terima kasih,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0118,kirim_cv,email_lamaran,selamat pagi saya ingin mengirim cv dan portofolio sebagai bahan pertimbangan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0119,kirim_cv,email_lamaran,selamat pagi saya ingin mengirim cv dan portofolio apabila berkenan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0120,kirim_cv,email_lamaran,selamat pagi saya ingin mengirim cv dan portofolio mohon izin,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0121,kirim_cv,email_lamaran,selamat siang saya ingin mengirim cv dan portofolio,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0122,kirim_cv,email_lamaran,selamat siang saya ingin mengirim cv dan portofolio mohon informasinya,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0123,kirim_cv,email_lamaran,selamat siang saya ingin mengirim cv dan portofolio terima kasih,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0124,kirim_cv,email_lamaran,selamat siang saya ingin mengirim cv dan portofolio sebagai bahan pertimbangan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0125,kirim_cv,email_lamaran,selamat siang saya ingin mengirim cv dan portofolio apabila berkenan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0126,kirim_cv,email_lamaran,selamat siang saya ingin mengirim cv dan portofolio mohon izin,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0127,kirim_cv,email_lamaran,kepada yth saya ingin mengirim cv dan portofolio,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0128,kirim_cv,email_lamaran,kepada yth saya ingin mengirim cv dan portofolio mohon informasinya,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0129,kirim_cv,email_lamaran,kepada yth saya ingin mengirim cv dan portofolio terima kasih,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0130,kirim_cv,email_lamaran,kepada yth saya ingin mengirim cv dan portofolio sebagai bahan pertimbangan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0131,kirim_cv,email_lamaran,kepada yth saya ingin mengirim cv dan portofolio apabila berkenan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0132,kirim_cv,email_lamaran,kepada yth saya ingin mengirim cv dan portofolio mohon izin,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0133,kirim_cv,email_lamaran,dear hrd saya ingin mengirim cv dan portofolio,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0134,kirim_cv,email_lamaran,dear hrd saya ingin mengirim cv dan portofolio mohon informasinya,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0135,kirim_cv,email_lamaran,dear hrd saya ingin mengirim cv dan portofolio terima kasih,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0136,kirim_cv,email_lamaran,dear hrd saya ingin mengirim cv dan portofolio sebagai bahan pertimbangan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0137,kirim_cv,email_lamaran,dear hrd saya ingin mengirim cv dan portofolio apabila berkenan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0138,kirim_cv,email_lamaran,dear hrd saya ingin mengirim cv dan portofolio mohon izin,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0139,kirim_cv,email_lamaran,halo bapak ibu saya ingin mengirim cv dan portofolio,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0140,kirim_cv,email_lamaran,halo bapak ibu saya ingin mengirim cv dan portofolio mohon informasinya,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0141,kirim_cv,email_lamaran,halo bapak ibu saya ingin mengirim cv dan portofolio terima kasih,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0142,kirim_cv,email_lamaran,halo bapak ibu saya ingin mengirim cv dan portofolio sebagai bahan pertimbangan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0143,kirim_cv,email_lamaran,halo bapak ibu saya ingin mengirim cv dan portofolio apabila berkenan,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0144,kirim_cv,email_lamaran,halo bapak ibu saya ingin mengirim cv dan portofolio mohon izin,"Melalui email ini, saya ingin mengirimkan CV dan portofolio sebagai bahan pertimbangan."
EML0145,kirim_cv,email_lamaran,berikut saya lampirkan cv saya,"Bersama email ini, saya lampirkan CV sebagai bahan pertimbangan Bapak/Ibu."
EML0146,kirim_cv,email_lamaran,berikut saya lampirkan cv saya mohon informasinya,"Bersama email ini, saya lampirkan CV sebagai bahan pertimbangan Bapak/Ibu."
EML0147,kirim_cv,email_lamaran,berikut saya lampirkan cv saya terima kasih,"Bersama email ini, saya lampirkan CV sebagai bahan pertimbangan Bapak/Ibu."
EML0148,kirim_cv,email_lamaran,berikut saya lampirkan cv saya sebagai bahan pertimbangan,"Bersama email ini, saya lampirkan CV sebagai bahan pertimbangan Bapak/Ibu."
EML0149,kirim_cv,email_lamaran,berikut saya lampirkan cv saya apabila berkenan,"Bersama email ini, saya lampirkan CV sebagai bahan pertimbangan Bapak/Ibu."
EML0150,kirim_cv,email_lamaran,berikut saya lampirkan cv saya mohon izin,"Bersama email ini, saya lampirkan CV sebagai bahan pertimbangan Bapak/Ibu."
